apogee_id,param_m_h,param_m_h_err,param_alpha_m,param_alpha_m_err,glat
2M19270008+1632172,-9999,-1,-9999,-1,-0.118040795765
2M19271039+1738101,0.4703626,0.0235717,0.06970078,0.009485256,0.36892788274
2M19273173+1622053,0.1367691,0.02792331,-0.003213158,0.01189949,-0.310249954834
2M19295478+1755410,-0.1800844,0.02771384,0.05104171,0.01249321,-0.0644170379705
2M19320848+1825059,-9999,-1,-9999,-1,-0.292714414216
2M03563835+5254414,0.29163,0.0255407,0.08193577,0.01074109,-0.404253083824
2M04003418+5242436,-0.1887236,0.03059644,0.04828565,0.01350772,-0.170701601654
2M04005177+5325218,-0.3264244,0.0306601,0.07237919,0.01572711,0.395508407099
2M04045103+5219409,-0.3949065,0.0326098,-0.01406231,0.01739984,-0.0299769963349
2M07322734-1937239,-0.3813761,0.03166737,0.006917375,0.01521338,-0.223512576415
2M07360331-2026065,-0.354082,0.03006979,0.01593835,0.01428894,0.122056878882
2M17463122-2839486,-9999,-1,-9999,-1,-0.0265574766039
2M17470159-2849173,-9999,-1,-9999,-1,-0.203391186369
2M07314678-1947468,-9999,-1,-9999,-1,-0.446316732725
2M21143463+4810479,0.1053044,0.02827667,0.04409648,0.01125173,-0.411791523999
2M21161198+4843000,-0.1394411,0.03171652,0.01907175,0.01512269,-0.233176725255
2M00153400+6226120,-0.2778298,0.03062969,0.1010392,0.01403443,-0.146503711043
2M00161375+6234530,-0.1627167,0.03089789,0.08088433,0.01499602,-0.0136410767197
2M00185409+6237276,-0.01526918,0.02862202,0.0325692,0.01336792,-0.0113637700064
2M06105165+1807087,-0.07530269,0.02972957,0.02722736,0.01333856,-0.410752283182
2M06122105+1836455,-0.2342754,0.03006941,0.03093022,0.01548523,0.136654375303
2M06134558+1807500,0.06412619,0.02857581,0.03153287,0.01219071,0.198821802735
2M18414805-0404405,-0.7536326,0.0325564,0.2576467,0.01942328,0.280337443594
2M18420358-0505413,-0.08918764,0.0260177,-0.0332723,0.01280178,-0.242195600664
2M18440339-0422037,-9999,-1,-9999,-1,-0.352304231805
2M19575017+2949076,-0.4728612,0.03054335,0.0719768,0.01713769,0.352587267618
2M19593747+2932585,0.09145981,0.02541617,-0.03918675,0.01043196,-0.119265987739
2M19594026+2906326,0.1811224,0.02769382,0.02860889,0.01121638,-0.359328959774
2M20000084+2901180,-0.2365182,0.02951509,0.1110253,0.01535342,-0.469039428989
2M20003916+2958379,-9999,-1,-9999,-1,-0.08395464703
2M20414058+4251026,0.2421288,0.02598316,0.06019256,0.01092734,0.471631562972
2M20474147+4322484,-9999,-1,-9999,-1,-0.059490976909
2M20474529+4350591,0.3453596,0.02565141,-0.004080405,0.01100587,0.226692288531
2M18254805-1236127,-9999,-1,-9999,-1,-0.145574746423
2M06473877+0247316,-0.3085711,0.03290054,0.05760477,0.01667499,0.430095508604
2M06474572+0157261,-9999,-1,-9999,-1,0.0749944047782
2M06500355+0132253,-0.002817292,0.02880038,0.06003565,0.01260405,0.395701278905
2M05011361+4143454,-0.1259388,0.02978768,0.05519497,0.01289024,-0.213382677649
2M05021958+4213486,-0.1246149,0.03000399,0.04124544,0.01307752,0.255134349333
2M05022965+4142533,-9999,-1,-9999,-1,-0.0353749185386
2M05024405+4105383,-0.3227268,0.03012641,0.04792706,0.01412167,-0.379158712169
2M05024640+4228117,-0.1848894,0.03186008,0.05981989,0.01538822,0.467057156587
2M05024654+4213096,-0.1007327,0.03080599,0.03384782,0.01394802,0.314335018563
2M05033166+4124583,-9999,-1,-9999,-1,-0.0644635323199
2M05033502+4126198,0.08488412,0.0295647,0.01316603,0.01173975,-0.0423368317681
2M05041650+4134388,0.047662,0.02895808,0.01943723,0.01246338,0.144703117753
2M05071508+4017091,-0.463614,0.03459369,0.09127777,0.01666825,-0.187275241414
2M05073700+4108576,-0.2387729,0.03191933,0.0607276,0.0157481,0.386299274928
2M17575566-2343010,-9999,-1,-9999,-1,0.293312360057
2M17580975-2335007,-9999,-1,-9999,-1,0.313446296938
2M17581682-2345017,-9999,-1,-9999,-1,0.206648334509
2M17582539-2408448,-9999,-1,-9999,-1,-0.0191544255222
2M17585666-2340524,-9999,-1,-9999,-1,0.109535926459
2M17591482-2336163,-9999,-1,-9999,-1,0.0876761673384
2M17593680-2407388,0.2740803,0.0231958,-0.005254295,0.009076649,-0.245376676023
2M17594673-2337296,-0.2690246,0.02857328,0.2111401,0.01379716,-0.0281204386377
2M17595582-2336543,-9999,-1,-9999,-1,-0.0533495695935
2M18130342-1703508,0.07112987,0.025021,-0.024739,0.01062071,0.459235599898
2M06143280+1643083,-9999,-1,-9999,-1,-0.311366822764
2M06153899+1615110,-0.3092378,0.0334895,0.05168274,0.0163135,-0.301259094705
2M06154345+1606113,-0.06212687,0.02953143,0.01876676,0.01246876,-0.356985592581
2M06154624+1603475,-0.5235485,0.03423256,0.1302506,0.01844786,-0.366199577492
2M23280866+6133143,-0.1421758,0.03002926,0.04747163,0.01433727,0.26905345774
2M01232604+6242175,-0.0488523,0.02973406,0.05189528,0.01246498,0.0607879373372
2M01270907+6224026,-0.2753215,0.03288909,0.08128966,0.01480606,-0.184621181473
2M06433654+0309486,-0.478574,0.03295503,0.0684799,0.0161602,-0.297070864845
2M06453762+0237001,-0.2823379,0.03167397,0.0483008,0.01442726,-0.0986047851161
2M06464594+0206291,-0.1042898,0.0312212,0.006936977,0.01474173,-0.0776778085662
2M06473257+0236249,-0.359123,0.03399996,0.04673044,0.01573528,0.322674203937
2M18323557-0842592,0.2890577,0.02565346,0.02689639,0.01078409,0.180710154075
2M18325808-0808338,-9999,-1,-9999,-1,0.363281636297
2M18345579-0714052,-0.3798579,0.02914847,0.04276171,0.01508804,0.350512005664
2M18354827-0653513,0.3148415,0.02379074,0.0006558774,0.009292653,0.313038082508
2M20483204+4259138,-0.3180256,0.02906914,0.004758704,0.01373356,-0.426182570858
2M21411750+5216129,0.1118234,0.02687244,0.007353535,0.01109258,-0.403286918707
2M21470874+5309448,-9999,-1,-9999,-1,-0.299634880652
2M21514098+5335517,-0.6052846,0.03480513,0.0989036,0.01778883,-0.392925052274
2M21522107+5410541,0.235682,0.02771785,-0.0232666,0.01050127,-0.000104174470142
2M18582002+0346472,-9999,-1,-9999,-1,0.19167145929
2M18133292-1717045,-9999,-1,-9999,-1,0.25051532333
2M18170051-1552524,0.1601265,0.02413629,0.01125438,0.01116158,0.191237410293
2M18181357-1638409,0.3926593,0.02413543,-0.01221607,0.00982917,-0.428197379394
2M18220827-1348372,-9999,-1,-9999,-1,0.0770796187993
2M18235121-1233227,0.2287653,0.02364873,-0.0236733,0.009376538,0.296540897718
2M19423473+2338383,-9999,-1,-9999,-1,0.140763297422
2M19423547+2330093,-9999,-1,-9999,-1,0.0680835659577
2M19440897+2401221,-9999,-1,-9999,-1,0.0179018136428
2M19464983+2440458,-9999,-1,-9999,-1,-0.181454511875
2M19015170+0450083,-9999,-1,-9999,-1,-0.107716190326
2M19262119+1729059,0.2666706,0.02692529,0.001027381,0.01116289,0.468843119129
2M19272206+1637537,-9999,-1,-9999,-1,-0.15067222714
2M19290648+1802082,0.2014239,0.02449374,-0.03018428,0.0109769,0.155096562379
2M19293457+1816465,0.4239217,0.02613568,0.01962424,0.01037821,0.174321920031
2M04033335+5223120,-0.1305079,0.0304504,0.05763704,0.01417573,-0.117203371593
2M04035630+5214172,-0.531308,0.03330475,0.07196835,0.01746896,-0.189831091721
2M04035807+5221356,-0.2087004,0.03172357,0.05055756,0.0140042,-0.0956320418833
2M07322215-1852261,-9999,-1,-9999,-1,0.120312890922
2M07330046-1858098,0.1843047,0.0277702,-0.009919908,0.01074136,0.206425296389
2M07352612-1942301,0.276921,0.02435227,-0.0133028,0.009355583,0.348863031268
2M07364823-2032244,-0.296718,0.03152353,0.2296116,0.01661754,0.22388676622
2M17461547-2849300,-9999,-1,-9999,-1,-0.0613060773259
2M17464159-2823182,-9999,-1,-9999,-1,0.0838710516952
2M17465201-2845276,-9999,-1,-9999,-1,-0.140348929123
2M17471613-2821265,-9999,-1,-9999,-1,-0.00832294498426
2M17480375-2824537,-9999,-1,-9999,-1,-0.1874743766
2M18244326-1210496,-9999,-1,-9999,-1,0.285193687142
2M18255863-1141574,0.5441508,0.02292214,0.03400919,0.009212097,0.238229049018
2M18264401-1203271,0.5199268,0.02309937,0.04891311,0.009030396,-0.0924856731139
2M18275996-1043420,0.3481015,0.02285693,-0.010763,0.00875413,0.251594789353
2M18280678-1130332,0.15057,0.02360948,-0.0295446,0.01073589,-0.136120343259
2M18292142-1037484,-9999,-1,-9999,-1,0.00184345244515
2M17541046-2553326,-9999,-1,-9999,-1,-0.0655782186503
2M17542055-2527262,-9999,-1,-9999,-1,0.121961861073
2M17542496-2523231,-9999,-1,-9999,-1,0.141818106309
2M17543491-2510385,-9999,-1,-9999,-1,0.21691472683
2M17550829-2503353,-9999,-1,-9999,-1,0.167617706166
2M17551573-2510594,-9999,-1,-9999,-1,0.0811395817754
2M17554390-2551348,-9999,-1,-9999,-1,-0.351407744896
2M17560902-2553248,-9999,-1,-9999,-1,-0.448155339328
2M17561303-2522149,-9999,-1,-9999,-1,-0.199887413928
2M05191167+3752259,-9999,-1,-9999,-1,0.272549582593
2M17572880-2352070,-9999,-1,-9999,-1,0.306026364865
2M17574924-2342180,-9999,-1,-9999,-1,0.320485198076
2M17580471-2401471,-9999,-1,-9999,-1,0.1069911533
2M17584407-2325127,-9999,-1,-9999,-1,0.281433330433
2M18030842-2246325,-9999,-1,-9999,-1,-0.278920325782
2M18032903-2222006,0.4691024,0.02282469,0.05244698,0.009000635,-0.146694431668
2M18041101-2231447,-9999,-1,-9999,-1,-0.36721004576
2M18042217-2146465,0.2942909,0.02478534,-0.01122106,0.009414687,-0.0368258683928
2M06363227+0634327,-9999,-1,-9999,-1,-0.299180987052
2M06370767+0616575,-9999,-1,-9999,-1,-0.303647429402
2M06175158+1645497,-0.6148008,0.03212202,0.0193807,0.01683952,0.407508112992
2M06184891+1626085,0.1036166,0.02807333,0.05138282,0.01231895,0.45377375777
2M06191630+1444503,-0.3559884,0.03293474,0.06295234,0.01682148,-0.247810593934
2M06194687+1505477,-0.1449806,0.03109578,0.03975345,0.01396122,0.0256604275572
2M06203438+1534574,-0.3582438,0.03352554,0.09703244,0.01556063,0.423282691495
2M06205339+1507269,-0.3839961,0.03028621,0.02104535,0.01455037,0.274632896842
2M06212564+1447000,-0.02246533,0.02964643,-0.004334555,0.01355951,0.228706033848
2M06214880+1454475,-0.0842143,0.0308465,0.01969648,0.01309986,0.372107994026
2M18412551-0534033,-9999,-1,-9999,-1,-0.31806538872
2M18414581-0446569,-9999,-1,-9999,-1,-0.0337097634943
2M18425189-0432201,0.2497261,0.02428557,-0.01682323,0.009440774,-0.166349512885
2M18434944-0446055,0.5218489,0.02224888,-0.005404762,0.008687446,-0.483728472351
2M19584079+2933468,-0.05011182,0.0304088,0.0491987,0.01268736,0.0626630563109
2M19585284+3020190,-0.3294061,0.02889061,0.01157071,0.01376499,0.431882690713
2M20002113+2941322,0.3279525,0.02389032,0.02462478,0.01023859,-0.178704798145
2M20012742+3043014,0.3526942,0.02619128,-0.02210386,0.009586317,0.159307130642
2M20014035+3101324,-0.2636462,0.03173444,0.1036441,0.01540366,0.283310601015
2M20015555+3107032,-9999,-1,-9999,-1,0.285917704979
2M20455717+4342157,0.02829057,0.02807552,0.08679434,0.01303141,0.389170525933
2M20473656+4318171,0.1346995,0.02607987,0.03932881,0.01054913,-0.0952587541834
2M18253239-1247044,0.4343854,0.02548185,0.003401445,0.009290943,-0.17376831702
2M21151936+4912035,-0.07117396,0.02961328,0.05380214,0.0125424,0.206845534821
2M21171952+4904203,0.03110489,0.02760225,0.05862067,0.01299458,-0.117921742126
2M21181647+4846105,-0.07734028,0.02699785,0.02900083,0.01333825,-0.441103368425
2M21193335+4858024,0.2147543,0.02796693,0.002984294,0.01066462,-0.452286854037
2M00145807+6226585,-9999,-1,-9999,-1,-0.124017400289
2M06133324+1840495,-9999,-1,-9999,-1,0.41925702031
2M06155524+1708324,-0.3603545,0.03120824,0.003582247,0.01655456,0.179397450273
2M06162720+1653585,-0.2167655,0.03174061,0.05975373,0.01533961,0.175851633226
2M06173976+1653041,-9999,-1,-9999,-1,0.423239724766
2M06174532+1611537,0.1885277,0.02771647,0.08440936,0.01158157,0.11734743618
2M06174970+1545324,0.01252251,0.02937698,0.05551886,0.01203895,-0.0755108981133
2M06482182+0147117,-0.292118,0.0326829,0.0576042,0.01628004,0.130934771413
2M06483466+0207251,0.01015617,0.02937289,0.05895083,0.01317156,0.33226033514
2M06495188+0134291,-0.3169473,0.03243723,0.04842494,0.0162937,0.368111978027
2M04592076+4230005,-0.4713301,0.03245151,0.1439614,0.01627348,-0.0127615946976
2M05012545+4217371,-0.02855985,0.03090245,0.02210585,0.0127297,0.162134346189
2M05013204+4151508,0.07336994,0.02947152,0.006394695,0.01176752,-0.0853998749428
2M05013554+4134565,-0.03968119,0.03099979,0.04792974,0.01281964,-0.249686646145
2M05022845+4114501,-9999,-1,-9999,-1,-0.324228876688
2M05025805+4124468,-9999,-1,-9999,-1,-0.14964268214
2M05062619+4015542,0.02506138,0.02920421,0.05237426,0.01229054,-0.323952161098
2M17574570-2336094,-0.01976311,0.02561444,-0.008984295,0.01105661,0.383442940987
2M17580161-2345020,-0.3570805,0.02863132,0.2347867,0.01448069,0.256831533644
2M17582307-2324464,-0.1364549,0.02674173,0.2078867,0.01288757,0.354642558823
2M17584686-2341583,-9999,-1,-9999,-1,0.132806282875
2M17592812-2320161,-0.2844175,0.02787624,0.2294967,0.01356889,0.176442049051
2M17595554-2346351,-0.5432079,0.04105181,0.2151807,0.02011614,-0.132653489644
2M18001288-2323453,-0.1310892,0.02818572,-0.06038925,0.0125733,-0.000965500840007
2M18005342-2352063,0.4681602,0.02533373,-0.01321616,0.008916319,-0.369836446956
2M18012143-2342021,-9999,-1,-9999,-1,-0.379457969097
2M23212807+6116126,0.1425579,0.02871293,0.02048707,0.011252,0.263363227139
2M23214615+6100393,-0.2071921,0.03048292,0.08428685,0.01464511,0.00717160873901
2M23262399+6049153,-0.05960796,0.0298285,0.04508587,0.01403166,-0.358385378323
2M23265814+6135382,0.03565256,0.02828267,0.07937129,0.01259834,0.351500545076
2M23344058+6138001,-9999,-1,-9999,-1,0.108138793336
2M01331322+6258092,-0.09719469,0.02951528,0.08288827,0.01383735,0.481688108169
2M01381263+6221063,-9999,-1,-9999,-1,-0.0287828225891
2M18575777+0333246,0.1453314,0.02712939,-0.01031733,0.01166864,0.172142496591
2M18151528-1657164,-9999,-1,-9999,-1,0.0501966111038
2M18171520-1703531,-9999,-1,-9999,-1,-0.42248104737
2M18175981-1617421,-9999,-1,-9999,-1,-0.214094918138
2M18211917-1322116,-0.5997598,0.03109627,0.0742807,0.01753148,0.459691963265
2M18222718-1355506,-9999,-1,-9999,-1,-0.0470177029036
2M18234536-1407525,0.2429686,0.02481382,-0.0006115204,0.009623378,-0.420183056849
2M06441545+0241431,-9999,-1,-9999,-1,-0.366969472772
2M06441924+0348004,-0.5202779,0.0349738,0.1405864,0.01937529,0.151756042698
2M06444489+0214289,-0.1503415,0.03143903,0.03716793,0.01440691,-0.465273930617
2M06452454+0322084,-0.5591157,0.03527061,0.103508,0.01970329,0.196454110107
2M06455682+0216575,0.1261894,0.02883305,0.04379375,0.01132204,-0.180002092294
2M18310570-0845307,0.4871449,0.02268904,-0.0361938,0.008598656,0.489482457983
2M18313945-0841474,-9999,-1,-9999,-1,0.39491533938
2M20475150+4331016,-0.05680699,0.02660704,0.03924778,0.01285847,0.00304005205037
2M21403079+5232572,-9999,-1,-9999,-1,-0.115040071426
2M21412695+5224183,0.03566708,0.02771047,0.04540936,0.01248817,-0.317367840644
2M23191206+6117521,-9999,-1,-9999,-1,0.383125749795
2M03565396+5256029,-9999,-1,-9999,-1,-0.361660147179
2M04011195+5226064,-0.2292002,0.03211281,0.04718465,0.01549898,-0.317471653787
2M04025439+5256030,-9999,-1,-9999,-1,0.228622516674
2M04031261+5216027,0.1265981,0.02889143,0.02195859,0.01247576,-0.241593835995
2M19414817+2258481,-9999,-1,-9999,-1,-0.033927306649
2M19420782+2310391,-9999,-1,-9999,-1,-0.00143611803972
2M19472742+2427562,-9999,-1,-9999,-1,-0.412206328539
2M18364874-0748245,0.4815547,0.02540871,-0.02580953,0.008935865,-0.326889997317
2M19280817+1729125,-9999,-1,-9999,-1,0.0959575007767
2M19281970+1645215,0.1209615,0.02493584,-0.0199546,0.01017152,-0.293464527428
2M19285151+1645240,0.1403809,0.02684607,0.08880614,0.01198327,-0.404607089045
2M19285881+1742561,0.5755971,0.02329711,0.02098246,0.008476892,0.0286704678075
2M19310699+1812324,-9999,-1,-9999,-1,-0.180356253579
2M17472714-2838494,-9999,-1,-9999,-1,-0.192834360442
2M18262778-1215069,-9999,-1,-9999,-1,-0.124560254168
2M18264107-1159347,-9999,-1,-9999,-1,-0.0518028926912
2M18275152-1156464,-0.4326738,0.03270183,0.1887918,0.01705232,-0.284189890322
2M18280279-1104160,0.3001288,0.02362691,-0.006130309,0.01036145,0.0819727021433
2M18281113-1139426,0.3082995,0.02464092,0.08491687,0.01048408,-0.222792957024
2M18291223-1035047,-9999,-1,-9999,-1,0.056269341727
2M17592062-2334010,-9999,-1,-9999,-1,0.0872054736947
2M18012098-2206346,-9999,-1,-9999,-1,0.409778514734
2M18014054-2219303,-9999,-1,-9999,-1,0.237588387492
2M18030737-2255399,-9999,-1,-9999,-1,-0.350309650063
2M18031867-2206307,0.4431455,0.02377383,-0.0006229142,0.008583025,0.0152355268854
2M18033129-2207121,0.4017038,0.02603442,0.01016268,0.009604349,-0.0328662060403
2M18033227-2253413,-9999,-1,-9999,-1,-0.4172860953
2M18044767-2230531,0.1776723,0.0236049,-0.02055034,0.01011455,-0.483158941886
2M18050558-2115441,-9999,-1,-9999,-1,0.0701667962683
2M18091544-1847191,0.2573483,0.02402858,-0.002580747,0.01082036,0.420360202635
2M18101884-1849127,-9999,-1,-9999,-1,0.186220397008
2M18110412-1843178,-9999,-1,-9999,-1,0.0772719054405
2M18110685-1814341,-9999,-1,-9999,-1,0.298567687385
2M06360650+0627404,-0.3706585,0.03088074,0.071539,0.01677534,-0.446568093757
2M06181168+1551082,-0.3791015,0.03276693,0.05066958,0.01542501,0.0463085710283
2M06191226+1615588,0.005047739,0.02978992,0.002660891,0.01352506,0.455923724368
2M06192751+1523011,-0.2151885,0.03067577,0.05666018,0.01368562,0.0926382314659
2M06194491+1456413,-0.1013659,0.02914842,0.01637291,0.01254859,-0.0529633485588
2M06204889+1455305,-9999,-1,-9999,-1,0.164887290681
2M07301408-1900019,-0.3557536,0.03314513,0.09374436,0.01567702,-0.383073415934
2M07304033-1831353,0.2939549,0.02607607,0.02854555,0.01029805,-0.0645389880356
2M18401301-0503342,0.5951549,0.02343415,-0.03668149,0.00891487,0.181958115605
2M20001924+2949174,-9999,-1,-9999,-1,-0.104833413979
2M20011922+3036158,-0.2054562,0.03145469,0.08522931,0.01455519,0.12472185764
2M20035386+3101332,-0.3419406,0.02874499,0.0269977,0.01381289,-0.120429175367
2M20063575+3115044,-0.06230449,0.02803834,0.02742823,0.01236669,-0.487091800206
2M20403731+4218087,0.0989169,0.02912767,0.02028506,0.01153975,0.288774978598
2M20411558+4135034,0.3110267,0.02512576,0.01127152,0.0103284,-0.244940474034
2M20430553+4237351,-0.1037147,0.02994369,0.0886564,0.01442779,0.128669767039
2M20452979+4247283,0.07297236,0.02933842,0.02269165,0.01220855,-0.115479513072
2M18253314-1326197,-9999,-1,-9999,-1,-0.481923863707
2M18255363-1316115,0.1745835,0.02523553,0.01464262,0.01002569,-0.476524732515
2M21161480+4848393,-0.09614754,0.02821127,0.0624799,0.01221219,-0.173164781379
2M21162813+4910062,0.05713381,0.02624544,-0.004916516,0.01084351,0.0495418778411
2M21164191+4907019,0.1910915,0.02680747,0.0731279,0.01154485,-0.0130836670861
2M21190417+4907327,-0.0003606193,0.0285755,0.05484241,0.01355849,-0.284233260664
2M00132617+6235464,-0.5299783,0.03520602,0.1250164,0.01978806,0.0465369944023
2M00180803+6255071,-9999,-1,-9999,-1,0.291715477405
2M00181805+6222350,-0.4421246,0.03256759,0.08327182,0.01576817,-0.248484980101
2M06474962+0221050,-0.08613786,0.03009487,0.0749227,0.0138333,0.269245335668
2M06475373+0230392,-0.05810546,0.03027117,0.03243789,0.01268563,0.357229128199
2M06491838+0123106,-0.06015842,0.02974346,0.02106505,0.01390109,0.158005805254
2M05014234+4118130,-0.3484683,0.03311224,0.02494495,0.01701322,-0.403863784213
2M05030610+4054030,-0.1961564,0.0310103,0.08565743,0.01542484,-0.442133920624
2M05034876+4207520,0.01819738,0.02947081,0.05345894,0.01309673,0.412886086622
2M17573903-2327347,-0.02319685,0.02543406,-0.0128026,0.01172827,0.477064219913
2M17575366-2324286,0.162439,0.02311821,-0.0140844,0.01097217,0.454522920949
2M17582404-2321151,0.1207108,0.02445963,-0.01892922,0.0100656,0.380752270506
2M17582798-2328434,-9999,-1,-9999,-1,0.305508100357
2M17583663-2318555,0.1450714,0.02369574,-0.03372829,0.01048159,0.358396743697
2M17584507-2337284,-0.4600298,0.03107216,0.07077254,0.01532468,0.176122333769
2M17585395-2333512,0.4258718,0.02172958,-0.06380729,0.008664234,0.176832773082
2M17590247-2335493,0.1573137,0.02423481,-0.026288,0.009838173,0.132291136757
2M17592272-2323253,-9999,-1,-9999,-1,0.16818752157
2M17593797-2336158,0.2685585,0.02372392,-0.02693269,0.009214079,0.0111055420794
2M05095905+4044123,-0.5427083,0.03261078,0.08596492,0.01647342,0.498634924748
2M06165355+1602168,0.1076167,0.02841207,0.0333502,0.01128202,-0.141111782067
2M06165699+1646285,-0.1630886,0.03136954,0.06204348,0.0145965,0.220942965858
2M06170498+1706561,-9999,-1,-9999,-1,0.410963946193
2M06171683+1506475,-9999,-1,-9999,-1,-0.498099517414
2M23224923+6052575,-0.3776065,0.03166096,0.1037931,0.01671118,-0.15665411984
2M01333562+6258461,-0.3890861,0.03205168,0.07758102,0.01522998,0.498670826595
